trigger_team,2up_triggered,comeback_occurred
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,True,False
Atlanta United,True,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,True,False
Atlanta United,True,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,True,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Atlanta United,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,False,False
Philadelphia Union,True,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,False,False
NY Red Bulls,True,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,True,False
NYCFC,True,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,True,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
NYCFC,True,False
NYCFC,False,False
NYCFC,True,False
NYCFC,True,False
NYCFC,False,False
NYCFC,True,False
NYCFC,True,False
NYCFC,False,False
NYCFC,False,False
NYCFC,True,False
NYCFC,False,False
NYCFC,False,False
NYCFC,False,False
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,True,True
Bodo/Glimt,True,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Bodo/Glimt,False,False
Molde,True,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,True,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,True,False
Molde,False,False
Molde,True,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,True,False
Molde,False,False
Molde,True,True
Molde,True,False
Molde,True,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,False,False
Molde,True,False
Molde,False,False
Molde,True,False
Molde,True,False
Molde,True,False
Molde,False,False
Molde,False,False
Molde,False,False
Rosenborg,True,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,False,False
Rosenborg,True,False
Rosenborg,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,False,False
Viking,True,False
Viking,True,False
Viking,False,False
Viking,True,True
Viking,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,True,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,False,False
Viking,True,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,False
Lillestrom,True,False
Lillestrom,True,True
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,True
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,True
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,False,False
Lillestrom,True,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,True,False
Brann,True,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,True,False
Brann,False,False
Brann,True,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,False,False
Brann,True,False
Brann,False,False
Brann,True,False
Brann,False,False
Brann,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,True,True
Valerenga,False,False
Valerenga,False,False
Valerenga,True,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,True,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,True,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,True,False
Valerenga,True,False
Valerenga,False,False
Valerenga,True,False
Valerenga,False,False
Valerenga,True,False
Valerenga,False,False
Valerenga,False,False
Valerenga,False,False
Valerenga,True,False
Valerenga,True,False
Valerenga,False,False
Sarpsborg,True,False
Sarpsborg,False,False
Sarpsborg,True,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,True,True
Sarpsborg,False,False
Sarpsborg,True,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Sarpsborg,False,False
Malmo FF,True,False
Malmo FF,False,False
Malmo FF,True,False
Malmo FF,False,False
Malmo FF,True,False
Malmo FF,True,False
Malmo FF,True,False
Malmo FF,True,False
Malmo FF,False,False
Malmo FF,True,True
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,True,False
Malmo FF,True,True
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,True,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,True,False
Malmo FF,True,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Malmo FF,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,True
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,True,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,True
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,True,True
Elfsborg,True,False
Elfsborg,False,False
Elfsborg,False,False
Elfsborg,True,False
Elfsborg,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,True,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,True,False
BK Hacken,False,False
BK Hacken,True,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,True,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,False,False
BK Hacken,True,False
BK Hacken,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,True,False
Djurgarden,True,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,True,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,True,False
Djurgarden,True,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,True,False
Djurgarden,True,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,True,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
Djurgarden,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,True,False
AIK,True,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,True,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,True,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,False,False
AIK,True,False
AIK,True,False
AIK,True,True
AIK,False,False
AIK,False,False
AIK,False,False
AIK,True,False
AIK,False,False
AIK,False,False
AIK,False,False
Hammarby,False,False
Hammarby,True,True
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,True,False
Hammarby,False,False
Hammarby,False,False
Hammarby,True,False
Hammarby,True,False
Hammarby,False,False
Hammarby,True,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,True,True
Hammarby,True,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
Hammarby,True,False
Hammarby,False,False
Hammarby,False,False
Hammarby,False,False
IFK Goteborg,False,False
IFK Goteborg,True,False
IFK Goteborg,True,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,True,True
IFK Goteborg,False,False
IFK Goteborg,True,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,True,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,True,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,False,False
IFK Goteborg,True,False
IFK Goteborg,True,False
IFK Goteborg,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,True,False
FC Copenhagen,True,False
FC Copenhagen,True,False
FC Copenhagen,True,False
FC Copenhagen,True,False
FC Copenhagen,False,False
FC Copenhagen,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,True,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,False,False
Midtjylland,True,False
Midtjylland,True,False
